Date,ARKK,BTC-USD,GLD,KRE,QQQ,SMH,SPY,TLT,XLE,XLF,XLK,XLU
2015-07-21,19.736129760742188,275.8330078125,105.37000274658203,34.188873291015625,105.23561096191406,23.623994827270508,176.9984130859375,88.25627899169922,23.28145980834961,16.84482765197754,19.17254066467285,15.128955841064453
2015-07-22,19.537593841552734,277.22198486328125,104.80000305175781,34.61162567138672,104.04389190673828,23.048892974853516,176.68075561523438,88.8057861328125,23.092634201049805,16.970890045166016,18.863168716430664,15.196208000183105
2015-07-23,19.672958374023438,276.04901123046875,104.33000183105469,34.08896255493164,103.65585327148438,23.369873046875,175.68609619140625,89.91210174560547,23.073095321655273,16.824922561645508,18.823379516601562,14.96966552734375
2015-07-24,19.763202667236328,288.27801513671875,105.3499984741211,33.65852355957031,102.6396255493164,22.830434799194336,173.8638458251953,90.13492584228516,22.63031768798828,16.66570472717285,18.721736907958984,14.9838228225708
2015-07-25,,288.6969909667969,,,,,,,,,,
2015-07-26,,292.6860046386719,,,,,,,,,,
2015-07-27,19.537593841552734,293.6239929199219,104.86000061035156,33.38949966430664,101.7896728515625,22.741273880004883,172.85240173339844,90.61756134033203,22.304746627807617,16.54627799987793,18.553787231445312,15.174967765808105
2015-07-28,19.826372146606445,294.427001953125,105.0199966430664,33.435604095458984,102.6673583984375,23.213838577270508,174.9755859375,89.9566879272461,22.94287109375,16.61261749267578,18.721736907958984,15.245768547058105
2015-07-29,19.691007614135742,289.5899963378906,105.16999816894531,33.51247024536133,103.05535888671875,23.307462692260742,176.17922973632812,89.6225357055664,23.25541114807129,16.77848243713379,18.84548568725586,15.30239486694336
2015-07-30,19.537593841552734,287.72198486328125,104.2699966430664,33.58934020996094,103.54497528076172,23.521453857421875,176.22103881835938,90.31311798095703,23.092634201049805,16.77848243713379,18.880840301513672,15.41567325592041
2015-07-31,19.40222930908203,284.6499938964844,104.93000030517578,33.52785110473633,103.42489624023438,23.249509811401367,175.9535675048828,90.9814224243164,22.58799171447754,16.72540855407715,18.8189754486084,15.571423530578613
2015-08-01,,281.60101318359375,,,,,,,,,,
2015-08-02,,282.614013671875,,,,,,,,,,
2015-08-03,19.050283432006836,281.22698974609375,104.0999984741211,33.535545349121094,103.10157775878906,23.138051986694336,175.3600616455078,91.93911743164062,22.112668991088867,16.70550537109375,18.717317581176758,15.652835845947266
2015-08-04,18.996135711669922,285.2179870605469,104.30999755859375,33.6047248840332,102.90751647949219,22.89284896850586,175.01731872558594,91.2098159790039,22.037784576416016,16.678970336914062,18.60681915283203,15.401508331298828
2015-08-05,19.041255950927734,281.8819885253906,103.93000030517578,33.889102935791016,103.7020492553711,23.169260025024414,175.59410095214844,90.52522277832031,21.871747970581055,16.745311737060547,18.788028717041016,15.440449714660645
2015-08-06,18.77052879333496,278.5769958496094,104.38999938964844,33.68927001953125,102.03910064697266,22.901765823364258,174.1563720703125,91.32886505126953,22.220108032226562,16.685606002807617,18.602407455444336,15.521862983703613
2015-08-07,18.749774932861328,279.5849914550781,104.6500015258789,33.481727600097656,101.90975952148438,22.9597225189209,173.8220672607422,92.5269546508789,21.822908401489258,16.71877670288086,18.615671157836914,15.71301555633545
2015-08-08,,260.99700927734375,,,,,,,,,,
2015-08-09,,265.0830078125,,,,,,,,,,
2015-08-10,19.20369529724121,264.4700012207031,105.72000122070312,33.958282470703125,103.0738525390625,23.539291381835938,176.01206970214844,91.38101196289062,22.519628524780273,16.878002166748047,18.907360076904297,15.649290084838867
2015-08-11,18.94921112060547,270.385986328125,106.26000213623047,33.481727600097656,101.7527084350586,23.004304885864258,174.4239044189453,92.83207702636719,22.561948776245117,16.72540855407715,18.624502182006836,15.727169036865234
2015-08-12,18.77052879333496,266.3760070800781,107.75,32.8745231628418,102.10381317138672,23.062259674072266,174.6328582763672,92.32603454589844,22.972166061401367,16.572816848754883,18.708478927612305,16.00681495666504
2015-08-13,18.940189361572266,264.0799865722656,106.86000061035156,32.99749755859375,101.93749237060547,22.745729446411133,174.41555786132812,92.02839660644531,22.623809814453125,16.632530212402344,18.655439376831055,16.010353088378906
2015-08-14,18.914918899536133,265.67999267578125,106.8499984741211,33.41254425048828,102.09455108642578,22.580778121948242,175.05075073242188,92.24418640136719,22.574970245361328,16.751951217651367,18.748254776000977,16.130706787109375
2015-08-15,,261.5509948730469,,,,,,,,,,
2015-08-16,,258.5069885253906,,,,,,,,,,
2015-08-17,19.056598663330078,257.97601318359375,107.12999725341797,33.46635818481445,102.94451141357422,22.75464630126953,176.02880859375,92.660888671875,22.623809814453125,16.785118103027344,18.854324340820312,16.208581924438477
2015-08-18,18.932966232299805,211.07899475097656,107.11000061035156,33.474037170410156,102.41790008544922,22.35340690612793,175.5188751220703,91.93161010742188,22.539155960083008,16.771848678588867,18.757091522216797,16.169641494750977
2015-08-19,18.72540855407715,226.6840057373047,108.55000305175781,32.966739654541016,101.74346923828125,22.126039505004883,174.13133239746094,92.83954620361328,21.917327880859375,16.619260787963867,18.633346557617188,16.236900329589844
2015-08-20,17.949316024780273,235.35000610351562,110.44000244140625,32.12123107910156,98.92576599121094,21.403810501098633,170.49525451660156,93.77715301513672,21.422454833984375,16.26763153076172,18.178117752075195,16.141328811645508
2015-08-21,17.624446868896484,232.56900024414062,111.12999725341797,31.7292423248291,94.60213470458984,20.859912872314453,165.3628692626953,94.0599136352539,20.673646926879883,15.683805465698242,17.48422622680664,15.946632385253906
2015-08-22,,230.38999938964844,,,,,,,,,,
2015-08-23,,228.16900634765625,,,,,,,,,,
2015-08-24,17.110055923461914,210.4949951171875,110.52999877929688,30.261154174804688,90.96218872070312,20.530004501342773,158.3999481201172,94.0301284790039,19.56346321105957,15.013723373413086,16.794757843017578,15.348419189453125
2015-08-25,17.489078521728516,221.60899353027344,109.16000366210938,29.638553619384766,90.62035369873047,20.35613441467285,156.53598022460938,92.51956176757812,19.28021812438965,14.814695358276367,16.662168502807617,14.877629280090332
2015-08-26,17.547739028930664,225.83099365234375,107.66999816894531,30.637786865234375,95.1841812133789,21.287899017333984,162.54600524902344,90.73357391357422,19.944372177124023,15.371993064880371,17.501909255981445,15.143108367919922
2015-08-27,18.088294982910156,224.7689971923828,107.7300033569336,31.214263916015625,97.59540557861328,21.996755599975586,166.56655883789062,90.78569030761719,20.93085289001465,15.750151634216309,17.908506393432617,15.32009220123291
